狭隘	狭窄	0.829852819442749	0.7377822399139404	0.2710535228252411	0.7632046937942505	0.45247921347618103	0.4184413552284241	0.454390287399292	0.46529197692871094	0.7610240578651428	0.4439322054386139	0.3501340448856354	0.9452172517776489	0.4919867515563965	0.4326043128967285	0.42876988649368286	0.20025131106376648	0.20025131106376648
抄袭	克隆	0.23270127177238464	0.043746236711740494	0.2523302435874939	0.4359941780567169	0.3630414307117462	0.4515681862831116	0.47476115822792053	0.5280054211616516	0.5450342297554016	0.4398513436317444	0.694716215133667	0.7341142892837524	0.42967408895492554	0.9671921133995056	0.3900655508041382	0.6076754331588745	0.6076754331588745
害臊	腼腆	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
幻境	红楼梦	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
依稀	清晰	0.9609935879707336	-0.18465353548526764	0.4848761558532715	0.4919454753398895	0.43786242604255676	0.380928635597229	0.29158520698547363	0.7833813428878784	0.5157987475395203	0.22714541852474213	0.6132516264915466	0.6611824035644531	0.8412787914276123	0.7473883032798767	0.5138670206069946	0.19471707940101624	0.19471707940101624
权限	权力	0.9044089913368225	0.4007194936275482	0.5409219264984131	0.514792263507843	0.6851245760917664	0.6471993923187256	0.49246495962142944	0.2819436490535736	0.6221094131469727	0.7039459347724915	0.4689022898674011	0.4519191384315491	0.15784592926502228	0.4351547658443451	0.22859598696231842	0.3732004761695862	0.3732004761695862
伟大	壮烈	0.947977602481842	0.2707895338535309	0.33270570635795593	0.6835718750953674	0.604346752166748	0.3390486538410187	0.4605337083339691	0.6028627753257751	0.5715746283531189	0.20814186334609985	0.7783563137054443	0.3800061345100403	0.3890250027179718	0.18819916248321533	0.6591324210166931	0.30584409832954407	0.30584409832954407
娇艳	幽美	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
理解	理会	0.20999720692634583	0.21118734776973724	0.07840143889188766	0.5543637871742249	0.07695364207029343	0.567031979560852	0.4618736505508423	0.5350846648216248	0.6279643177986145	0.6159069538116455	0.7752236127853394	0.7391234636306763	0.6095141172409058	0.6654801368713379	0.582521915435791	0.025234561413526535	0.025234561413526535
酣睡	打鼾	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
自然	环境	0.8974646925926208	0.34772250056266785	0.4637551009654999	0.396778404712677	0.37725937366485596	0.41539254784584045	0.2689545154571533	0.43806594610214233	0.35262277722358704	0.4048466682434082	0.5805792212486267	0.6070712208747864	0.5937916040420532	0.5466168522834778	0.36363741755485535	0.3575191795825958	0.3575191795825958
振兴	建设	0.6328656673431396	0.40762853622436523	0.2979850769042969	0.45365747809410095	0.4581409990787506	0.2981509268283844	0.3482848107814789	0.44621649384498596	0.3168768286705017	0.48423177003860474	0.5935588479042053	0.6527684926986694	0.6450445055961609	0.44429367780685425	0.4319034218788147	0.4003945589065552	0.4003945589065552
节日	假日	-0.2650831341743469	-0.04456909000873566	0.6082885265350342	0.8523169755935669	0.5568005442619324	0.5454307198524475	0.2907641530036926	0.25051790475845337	0.8221058249473572	0.32112717628479004	0.2241235226392746	0.5058692097663879	0.8055824041366577	0.7375672459602356	0.3321259617805481	0.5796589255332947	0.5796589255332947
的哥	司机	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
几乎	差点儿	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
江湖	红尘	-0.2384248524904251	0.22141094505786896	0.6400871872901917	0.9374816417694092	0.6206663250923157	0.18678881227970123	0.6792927384376526	0.4040614366531372	0.7800232172012329	0.7757971286773682	0.47874072194099426	0.15482355654239655	0.9982880353927612	0.1744866520166397	0.8428399562835693	0.5078132152557373	0.5078132152557373
路子	后门	0.6873391270637512	0.4498201310634613	-0.017273973673582077	0.6102180480957031	0.7882969379425049	0.5400904417037964	0.8986658453941345	0.47709745168685913	0.48228326439857483	0.4720246195793152	0.6823182702064514	0.1318204551935196	0.9512745141983032	0.4973852336406708	0.6065334677696228	0.6292799711227417	0.6292799711227417
牛脾气	我行我素	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
物品	物质	0.8902676701545715	0.34056729078292847	0.2322148084640503	0.43142977356910706	0.30487608909606934	0.19840122759342194	0.21393422782421112	0.14741449058055878	0.2707608938217163	0.386011004447937	0.6995651721954346	0.5472702383995056	0.6918262243270874	0.4544818103313446	0.5599374771118164	0.3343510925769806	0.3343510925769806
塞车	拥挤	0.2944043278694153	0.5486860275268555	0.31102946400642395	0.4603884518146515	0.45004403591156006	0.6669429540634155	0.26052117347717285	0.17705625295639038	0.8275617361068726	0.3013812005519867	0.7913522720336914	0.5738725066184998	0.3284858167171478	0.652790904045105	0.3079858422279358	0.549229085445404	0.549229085445404
面	首	-0.060518529266119	0.37877610325813293	0.303282231092453	0.5404959917068481	0.4614410400390625	0.22663508355617523	0.3245213031768799	0.10343831777572632	0.3536629378795624	0.42241978645324707	0.5847747325897217	0.5780425071716309	0.3975951373577118	0.5287051200866699	0.39194661378860474	0.2780300974845886	0.2780300974845886
冷僻	晦涩	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
免费	便宜	0.9499678611755371	0.27428138256073	0.36328771710395813	0.35496461391448975	0.5549876093864441	0.4048355519771576	0.27073758840560913	0.4001224935054779	0.409108966588974	0.5492733120918274	0.3622356951236725	0.5224564075469971	0.4818487763404846	0.5819258689880371	0.20972684025764465	0.2436199188232422	0.2436199188232422
发票	账单	-0.324507474899292	0.47969841957092285	0.1337818205356598	-0.030170705169439316	0.5583730936050415	0.5006983280181885	0.3872302174568176	0.5108360052108765	0.7222747206687927	0.5432671904563904	0.5794287919998169	0.6157433390617371	0.2753482758998871	0.6706278920173645	0.08062254637479782	0.6853302717208862	0.6853302717208862
回收站	垃圾篓	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
典型	代表	0.6345120072364807	0.4448372423648834	0.28679877519607544	0.3702438473701477	0.350503534078598	0.2982376217842102	0.2792099416255951	0.30996474623680115	0.2896444797515869	0.4784664809703827	0.44933614134788513	0.6001695394515991	0.4811111390590668	0.48898714780807495	0.5108055472373962	0.18220089375972748	0.18220089375972748
必须	必需	0.5795058012008667	0.36031198501586914	0.5751210451126099	0.31452232599258423	0.40520375967025757	0.18125851452350616	0.5312739014625549	0.3712902069091797	0.5607065558433533	0.6569798588752747	0.7595953345298767	0.47512704133987427	0.6043381690979004	0.4306826889514923	0.4285961389541626	0.29099607467651367	0.29099607467651367
出神	发楞	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
琢磨	镂刻	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
身姿	身手	0.8689408898353577	0.05917935073375702	0.5267173647880554	0.4656989276409149	0.39559507369995117	0.1879773736000061	0.24575187265872955	0.7273587584495544	0.11026431620121002	0.16656799614429474	0.9127808213233948	0.38127025961875916	0.9150161743164062	0.25723570585250854	0.788862943649292	0.024986302480101585	0.024986302480101585
质量	重量	0.972947359085083	0.3470197916030884	0.5557429194450378	0.29420092701911926	0.4757192134857178	0.25032323598861694	0.4256689250469208	0.37923917174339294	0.38279902935028076	0.42270949482917786	0.6601028442382812	0.6179406046867371	0.29542815685272217	0.6134961843490601	0.6081117391586304	0.19308863580226898	0.19308863580226898
事变	后院起火	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
大小	多少	0.7104111909866333	0.36241626739501953	0.43879279494285583	0.34251877665519714	0.36524468660354614	0.40841901302337646	0.3159501850605011	0.4388265311717987	0.33402019739151	0.44304603338241577	0.45124009251594543	0.42616426944732666	0.5402713418006897	0.5397027730941772	0.46594807505607605	0.15241152048110962	0.15241152048110962
信物	证件	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
牺牲	粉身碎骨	0.9043739438056946	0.370399534702301	-0.14771001040935516	0.09177055954933167	-0.22673024237155914	-0.2019551396369934	0.35930731892585754	0.34347888827323914	0.5112757086753845	0.3207046687602997	0.740070641040802	0.9276063442230225	0.7777976989746094	0.711082398891449	0.6189960241317749	0.3701348900794983	0.3701348900794983
豆蔻年华	黄金时代	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
血液	红细胞	0.8356231451034546	0.6744816899299622	-0.3142801523208618	0.38958144187927246	0.6348000168800354	0.3887247145175934	0.3427531123161316	0.21886681020259857	0.577673614025116	0.5659464597702026	0.8235331177711487	0.40131598711013794	0.7202571630477905	0.888301432132721	0.47572410106658936	0.4236365854740143	0.4236365854740143
硅谷	中关村	0.6230528354644775	0.2948426902294159	0.6517795324325562	0.18346498906612396	0.6493248343467712	0.3860292434692383	0.47617942094802856	0.5557982325553894	0.2963913381099701	0.2715921103954315	0.41175946593284607	0.2642543911933899	0.9273324608802795	0.6785388588905334	0.4861408770084381	0.22576642036437988	0.22576642036437988
天赋	技能	0.8451046943664551	0.035916730761528015	0.6337177753448486	0.4063425362110138	0.5880211591720581	0.3970852196216583	0.1633543223142624	0.21432973444461823	0.49121132493019104	0.6851080656051636	0.4418812096118927	0.3788723945617676	0.5409184694290161	0.3163760006427765	0.6109063625335693	0.21761704981327057	0.21761704981327057
酷	爽	-0.010048977099359035	0.023390168324112892	-0.029528610408306122	0.8869087100028992	0.9989762306213379	0.7831212282180786	0.9418133497238159	0.9345678091049194	0.969039797782898	0.9831576943397522	0.7948744297027588	0.7545824646949768	0.9739612936973572	0.9999774694442749	1.0	0.49596288800239563	0.49596288800239563
旅客	驴友	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
隆重	重要	0.30310675501823425	0.329879492521286	0.6048858761787415	0.46143868565559387	0.3098751902580261	0.4077285826206207	0.48049843311309814	0.3554981052875519	0.349094420671463	0.3634594678878784	0.5613541007041931	0.631501317024231	0.649546205997467	0.4232083261013031	0.42419540882110596	0.3827268183231354	0.3827268183231354
候选人	备胎	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
平凡	平庸	0.6608643531799316	0.7266556620597839	0.4299848973751068	-0.17594607174396515	0.4127279222011566	0.3606604337692261	0.7622937560081482	0.09294849634170532	0.3921865224838257	0.6128516793251038	0.6283081769943237	0.639223039150238	0.751747190952301	0.8606477975845337	0.49951016902923584	0.5216777324676514	0.5216777324676514
了不得	好	0.38309475779533386	-0.05864042043685913	-0.058868806809186935	-0.01287949737161398	-0.00031497320742346346	0.0016990526346489787	0.5236095786094666	0.5494045615196228	0.6194862723350525	0.6961570978164673	0.7447887659072876	-0.8093432784080505	0.05833732709288597	0.7449290752410889	0.6728270053863525	0.5883724093437195	0.5883724093437195
鸣谢	酬答	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
线路	行程	0.9118752479553223	0.28124481439590454	0.449632465839386	0.4383721947669983	0.3228350281715393	0.5566396713256836	0.38972264528274536	0.3959856927394867	0.47923800349235535	0.5318053960800171	0.4160189628601074	0.4899779260158539	0.6282069683074951	0.34812039136886597	0.3801562190055847	0.3707832992076874	0.3707832992076874
多角度	多元化	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
要面子	虚荣心	-0.8095722794532776	0.038789574056863785	0.03827688843011856	-0.021763622760772705	0.033685918897390366	-0.040686119347810745	-0.037217896431684494	0.03387303650379181	-0.10231461375951767	-0.062491558492183685	0.8764119744300842	0.952411949634552	0.9998263716697693	0.9999990463256836	1.0	1.0	1.0
许可证	执照	0.46435633301734924	0.34207630157470703	-0.2245696485042572	0.13186798989772797	0.4194454550743103	0.42136305570602417	0.6338571906089783	0.8280497193336487	0.3545283079147339	0.29053211212158203	0.7407399415969849	0.3954128623008728	0.40277740359306335	0.8690482974052429	0.37673625349998474	0.6841399669647217	0.6841399669647217
是非	方圆	0.6781583428382874	0.014152508229017258	0.4466438889503479	0.31710168719291687	0.63044273853302	0.14305409789085388	0.11227885633707047	0.5153428912162781	0.6635235548019409	0.19565580785274506	0.9430368542671204	0.9812960028648376	0.6821720004081726	0.3668678104877472	0.9915308952331543	0.13789808750152588	0.13789808750152588
崛起	凸起	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
工作日	开放日	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
大	高	0.9704124927520752	0.3492327928543091	0.4162428081035614	0.4652184545993805	0.47419458627700806	0.3844710886478424	0.3489817976951599	0.3303704559803009	0.36679959297180176	0.4507666826248169	0.6188820600509644	0.5596627593040466	0.673922598361969	0.5378450155258179	0.44858285784721375	0.3746514618396759	0.3746514618396759
吸引力	地磁力	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
右翼	左派	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
和谐	平安	0.28045380115509033	0.40484267473220825	0.6004410982131958	0.6033481359481812	0.20097583532333374	0.6310623288154602	0.5873525142669678	0.0579117089509964	0.12370135635137558	0.3641953468322754	0.6304274797439575	0.6590304970741272	0.5894045829772949	0.7768009305000305	0.2658036947250366	0.36361584067344666	0.36361584067344666
商标	符号	0.6201593279838562	0.4443196952342987	0.46349382400512695	0.6312629580497742	0.4957970082759857	0.4747229814529419	0.5457465052604675	0.08975804597139359	0.42504820227622986	0.3928263187408447	0.27076995372772217	0.7242498397827148	0.5188702344894409	0.8688241839408875	0.07777470350265503	0.3619774878025055	0.3619774878025055
违纪	贪污	0.6192647814750671	0.5070676207542419	0.40370965003967285	0.3692595958709717	0.28751546144485474	0.2564714848995209	0.17419767379760742	0.2652534246444702	0.22540605068206787	0.5665193200111389	0.589987576007843	0.6938541531562805	0.7641265392303467	0.4946517050266266	0.3473638594150543	0.5863052606582642	0.5863052606582642
环境	生态	0.9179641008377075	0.33614373207092285	0.4530083239078522	0.43334823846817017	0.3504961133003235	0.3736055791378021	0.3313084542751312	0.2940271496772766	0.3450220823287964	0.5496541261672974	0.45636695623397827	0.5962206721305847	0.6289941072463989	0.5191544890403748	0.5407527685165405	0.41644415259361267	0.41644415259361267
实践	进行	0.7573984265327454	0.41009587049484253	0.4615122675895691	0.4827296733856201	0.4329012632369995	0.38979482650756836	0.36097466945648193	0.41199636459350586	0.33356088399887085	0.4669487178325653	0.4720160961151123	0.5643451809883118	0.6133553385734558	0.5657716393470764	0.4441714882850647	0.3679640293121338	0.3679640293121338
买卖	营销	0.7349327802658081	0.4507941007614136	0.38687434792518616	0.47126564383506775	0.4106316864490509	0.436684787273407	0.24640420079231262	0.24859409034252167	0.2498418390750885	0.5848268866539001	0.338522732257843	0.48580610752105713	0.6277300715446472	0.5982875227928162	0.3406177759170532	0.29074326157569885	0.29074326157569885
合理	合理性	-0.4255821704864502	0.27250832319259644	0.6331817507743835	0.3773531913757324	0.5112753510475159	0.46046799421310425	0.0959790050983429	0.3236420452594757	0.4701048731803894	0.6124902963638306	0.43370071053504944	0.5017699599266052	0.8158698678016663	0.43706274032592773	0.13224896788597107	0.530954897403717	0.530954897403717
辛勤	夜以继日	0.5760162472724915	0.5443795323371887	0.7734048962593079	0.3406454622745514	0.29447141289711	0.1885499507188797	0.33780115842819214	0.30599817633628845	0.5229815244674683	0.4792429804801941	0.3436417877674103	0.3592207729816437	0.6045630574226379	0.3042736053466797	0.6165345311164856	0.18403100967407227	0.18403100967407227
手续	过程	0.5057041645050049	0.2836349904537201	0.4709531366825104	0.4873270094394684	0.5015608668327332	0.3396414518356323	0.25203773379325867	0.31788262724876404	0.26229897141456604	0.5228980183601379	0.5029489398002625	0.6078932285308838	0.5048577189445496	0.5464479923248291	0.47522008419036865	0.22287972271442413	0.22287972271442413
渣	废品	-0.32337403297424316	0.3688807785511017	0.615894615650177	0.39963653683662415	0.2944650948047638	0.31462761759757996	0.17930938303470612	0.8588564395904541	0.35360822081565857	0.35130220651626587	0.39871034026145935	0.46967706084251404	0.7990235090255737	0.31083419919013977	0.07256334275007248	0.24098770320415497	0.24098770320415497
高峰	山巅	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
收费	缴纳	0.897055983543396	0.15377826988697052	0.3419300615787506	0.29635539650917053	0.2531072199344635	0.4719821810722351	0.23416917026042938	0.3188597559928894	0.26422619819641113	0.613976001739502	0.4679299294948578	0.4496273994445801	0.46366623044013977	0.470172256231308	0.5748274922370911	0.1615145057439804	0.1615145057439804
享受	大快朵颐	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
怯懦	胆小鬼	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
杂事	闲事	0.23989009857177734	0.005030544474720955	0.5034793019294739	-0.4034798741340637	-0.6876962184906006	0.10310543328523636	-0.6545861959457397	0.9849639534950256	0.41778144240379333	0.93026202917099	0.9999420642852783	0.9999998807907104	1.0	-1.0	-0.9840324521064758	0.9997842311859131	0.9997842311859131
言语	语言	0.6754541993141174	0.3210734724998474	0.20119129121303558	0.6436664462089539	0.6790264248847961	0.28376704454421997	0.1457887440919876	0.3360080122947693	0.5544068217277527	0.25653448700904846	0.833235502243042	0.588283121585846	0.4669003486633301	0.6622172594070435	0.46135807037353516	0.463099867105484	0.463099867105484
借口	理由	0.4845690131187439	0.28459176421165466	0.3598993420600891	0.2924113869667053	0.4314339756965637	0.29747265577316284	0.14555838704109192	0.22559544444084167	0.4975314140319824	0.26233798265457153	0.6245253086090088	0.8434892892837524	0.5231327414512634	0.36117833852767944	0.5401965379714966	0.20949611067771912	0.20949611067771912
与	以及	0.5433298945426941	0.3461633026599884	0.4863523840904236	0.4923616349697113	0.43297988176345825	0.4147379398345947	0.40154215693473816	0.37816232442855835	0.3312147557735443	0.47855693101882935	0.6075158715248108	0.6225333213806152	0.5498656630516052	0.5451005101203918	0.4405516982078552	0.33299562335014343	0.33299562335014343
怯弱	狗熊	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
惠顾	照顾	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
迷人	气质	0.8015246391296387	0.2758161425590515	0.2572571337223053	0.5181338787078857	0.2979494333267212	0.14822643995285034	0.5439102053642273	0.8317954540252686	0.5967609882354736	0.21435321867465973	0.8047685623168945	0.7915562987327576	0.4584924578666687	0.5600576996803284	0.5466785430908203	0.13456878066062927	0.13456878066062927
果粉	米粉	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
榜样	样子	0.6300554275512695	0.39642199873924255	0.5224313139915466	0.5411789417266846	0.5441033840179443	0.316511869430542	0.25621166825294495	0.13196997344493866	0.24480070173740387	0.4003801941871643	0.7403907179832458	0.6910591721534729	0.33763831853866577	0.6117761135101318	0.35743021965026855	0.16054636240005493	0.16054636240005493
愚钝	大智若愚	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
打假	扫黄	0.38616546988487244	0.34900227189064026	0.36773911118507385	0.5546862483024597	0.3945886492729187	0.0694846361875534	0.6930949687957764	0.16960780322551727	0.3078498840332031	0.3566496968269348	0.6693009734153748	0.9118596315383911	0.747849702835083	0.9283087849617004	0.5249059200286865	0.13877049088478088	0.13877049088478088
均衡	全面	0.9213445782661438	0.4534376561641693	0.30692121386528015	0.5885756611824036	0.5600157976150513	0.45768415927886963	0.3624936640262604	0.3680238723754883	0.2059449851512909	0.21325033903121948	0.3671170473098755	0.4517214894294739	0.694972574710846	0.5723279714584351	0.5827680826187134	0.12726856768131256	0.12726856768131256
制约	收敛	0.7360305190086365	0.006358819082379341	0.5615624189376831	0.6591748595237732	0.5383204221725464	0.25339174270629883	0.21220295131206512	0.44764798879623413	0.2948321998119354	0.6089397668838501	0.5279554724693298	0.19383224844932556	0.5743731260299683	0.663848340511322	0.6294403076171875	0.43674135208129883	0.43674135208129883
经营者	纳税人	0.7845205664634705	0.4056887924671173	0.4347047209739685	0.3072831332683563	0.28933849930763245	0.30539819598197937	0.18200933933258057	0.4032878279685974	0.35842034220695496	0.21141962707042694	0.5964841842651367	0.568850040435791	0.7226484417915344	0.5817025303840637	0.24514888226985931	0.4624857008457184	0.4624857008457184
瘦弱	苗条	0.977368175983429	0.022409671917557716	0.07321745157241821	-0.020424403250217438	-0.06249334290623665	-0.06168092042207718	0.0012741652317345142	0.06428751349449158	0.4922032356262207	0.9981340765953064	0.3362797796726227	0.9843807220458984	0.9775159955024719	0.9999533891677856	0.9754548668861389	0.9210752248764038	0.9210752248764038
前途	道路	0.7568514943122864	0.5495823621749878	0.39516985416412354	0.5430053472518921	0.32514312863349915	0.35999950766563416	0.3108012080192566	0.33411771059036255	0.2778119742870331	0.3358139991760254	0.4253357946872711	0.6085805892944336	0.6222714781761169	0.3987606167793274	0.475762277841568	0.43589404225349426	0.43589404225349426
遛弯	走路	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
爱心	慈善	0.6017136573791504	0.4577070474624634	0.2674575746059418	0.6077226400375366	0.19478961825370789	0.2924439311027527	0.3756888508796692	0.13304853439331055	0.21168261766433716	0.1989944875240326	0.4755227267742157	0.6339536905288696	0.6847681999206543	0.4987439811229706	0.48859086632728577	0.6286941766738892	0.6286941766738892
光盘	硬盘	0.6074920296669006	0.12259630858898163	0.1702674925327301	0.18653354048728943	0.10993358492851257	0.48784902691841125	0.32348620891571045	0.27667292952537537	-0.014199849218130112	0.5846747159957886	0.0955391675233841	0.6271266341209412	0.5794669985771179	0.5950908064842224	0.6562402844429016	0.5737150311470032	0.5737150311470032
一体化	集成化	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
销魂	陶醉	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
光荣	流芳百世	0.37425124645233154	-0.026676448062062263	-0.03789188712835312	0.03136332705616951	0.06922129541635513	-0.020169196650385857	0.001374976709485054	-0.04566607624292374	-0.014953900128602982	0.5967912673950195	0.7492744326591492	0.7589219808578491	0.6786025762557983	0.7915603518486023	0.26433178782463074	0.44485485553741455	0.44485485553741455
观后感	影评	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
恼怒	愤慨	0.7783796787261963	0.11538702994585037	0.8871239423751831	0.8764224648475647	0.9786971807479858	-0.2195548564195633	0.792540967464447	0.16291174292564392	0.3380962312221527	0.6188759207725525	0.3080374598503113	0.9989895224571228	0.9999992251396179	0.31658482551574707	0.8517643809318542	0.5380426645278931	0.5380426645278931
帮助	赞助	0.820249617099762	0.31765007972717285	0.4270489513874054	0.416011780500412	0.45801135897636414	0.30182942748069763	0.4650809168815613	0.17493724822998047	0.4314739406108856	0.39459484815597534	0.5568503141403198	0.5646016597747803	0.6766823530197144	0.54945969581604	0.31512728333473206	0.26672685146331787	0.26672685146331787
拥戴	崇拜	0.6273415088653564	0.42772582173347473	0.5664471983909607	0.5821657776832581	0.30596333742141724	0.8643485903739929	0.6903648972511292	-0.022885814309120178	0.5382702946662903	0.7051103711128235	0.5231531858444214	0.783132791519165	0.7128697633743286	0.48529279232025146	0.4122369885444641	0.16776901483535767	0.16776901483535767
扯淡	闲聊	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
旅程	旅行	0.43937745690345764	0.22100196778774261	0.891720712184906	0.7432582974433899	0.37276700139045715	0.4286162853240967	0.3950953483581543	0.1416386514902115	0.9569758772850037	0.3105432689189911	0.7601569890975952	0.7014493942260742	0.040114980190992355	0.40023645758628845	0.9572018384933472	0.5115821361541748	0.5115821361541748
男孩	小伙子	0.8757878541946411	0.5084894299507141	0.33599036931991577	0.6177254319190979	0.7324452996253967	0.2279442846775055	0.2898918688297272	0.49044135212898254	0.23746824264526367	0.3458731770515442	0.5155518054962158	0.45826107263565063	0.8678310513496399	0.7159485816955566	0.6202991008758545	0.12111487984657288	0.12111487984657288
见解	意见	0.7750835418701172	0.3430878520011902	0.5507285594940186	0.4648004174232483	0.5072669386863708	0.5414305925369263	0.4452853798866272	0.4044362008571625	0.44380342960357666	0.4743667542934418	0.5231843590736389	0.6638981699943542	0.6629300713539124	0.43883466720581055	0.37679165601730347	0.22467227280139923	0.22467227280139923
穷苦	贫穷	-0.3405015468597412	-0.025196820497512817	0.1958853155374527	0.7261106967926025	0.7093214392662048	0.7763051986694336	0.6370042562484741	0.0631723701953888	0.888554573059082	0.7732540965080261	0.7041527628898621	0.5136384963989258	0.6575993299484253	0.6749359369277954	0.548700749874115	0.6941236257553101	0.6941236257553101
