辛勤	夜以继日	0.5760162472724915	0.3529082238674164
手续	过程	0.5057041645050049	0.5052156448364258
渣	废品	-0.32337403297424316	0.5656406283378601
高峰	山巅	0	0
收费	缴纳	0.897055983543396	0.4042711555957794
享受	大快朵颐	0	0
怯懦	胆小鬼	0	0
杂事	闲事	0.23989009857177734	0.4434563468876533
言语	语言	0.6754541993141174	0.5317450165748596
借口	理由	0.4845690131187439	0.7116484045982361
与	以及	0.5433298945426941	0.5956721901893616
怯弱	狗熊	0	0
惠顾	照顾	0	0
迷人	气质	0.8015246391296387	0.31017234921455383
果粉	米粉	0	0
榜样	样子	0.6300554275512695	0.6541720628738403
愚钝	大智若愚	0	0
打假	扫黄	0.38616546988487244	0.8848618865013123
均衡	全面	0.9213445782661438	0.7335708737373352
制约	收敛	0.7360305190086365	0.5909982919692993
经营者	纳税人	0.7845205664634705	0.448817640542984
瘦弱	苗条	0.977368175983429	0.9764766097068787
前途	道路	0.7568514943122864	0.5554329752922058
遛弯	走路	0	0
爱心	慈善	0.6017136573791504	0.7704461812973022
光盘	硬盘	0.6074920296669006	0.5039189457893372
一体化	集成化	0	0
销魂	陶醉	0	0
光荣	流芳百世	0.37425124645233154	0.5569560527801514
观后感	影评	0	0
恼怒	愤慨	0.7783796787261963	0.6503726243972778
帮助	赞助	0.820249617099762	0.48878762125968933
拥戴	崇拜	0.6273415088653564	0.5423675179481506
扯淡	闲聊	0	0
旅程	旅行	0.43937745690345764	0.9590821266174316
男孩	小伙子	0.8757878541946411	0.700934886932373
见解	意见	0.7750835418701172	0.6082534790039062
穷苦	贫穷	-0.3405015468597412	0.9255144000053406
生命	性命	0.044078655540943146	0.7528645396232605
滚蛋	滚开	0	0
维他命	维生素	0.9897865056991577	0.8383182883262634
多元化	年轻化	0.47021573781967163	0.6241286993026733
宝贵	金子	0.14513614773750305	0.2657347619533539
结构	系统	0.8105611205101013	0.5855050086975098
玩偶	工具	0	0
丧失	失独	0	0
肚量	肚子	-0.26786738634109497	0.4579516053199768
娇气	公主	-0.595194935798645	-0.7682203650474548
寒暑假	黄金周	0	0
笑料	活宝	-0.26835113763809204	0.28912153840065
百货	商场	0.8127184510231018	0.6482481360435486
信息化	智能化	0	0
茶道	茶叶	-0.04793477803468704	0.7656956315040588
罪孽	犯人	0	0
感冒药	退烧药	0	0
难点	问题	0.5492372512817383	0.6596018075942993
同事	朋友	0.7789190411567688	0.6164258122444153
名字	姓氏	0.058587756007909775	0.8448683619499207
网站	网页	0.9982955455780029	0.8129611611366272
名誉	名气	0.4610292613506317	0.4005183279514313
七情六欲	欲望	0.16797864437103271	0.8776264190673828
审理	问讯	0	0
工具	器具	0.46061092615127563	0.5925318002700806
意思	意义	0.5620343089103699	0.5910041928291321
优惠	降价	0.6983503699302673	0.5210750699043274
伴随	陪伴	-0.2837067246437073	0.5528695583343506
尘垢	污秽	-0.1756202131509781	0.9965513944625854
猫腻	阴谋诡计	0	0
吃醋	争风吃醋	0	0
软着陆	经济	-0.4203011691570282	0.639495849609375
生产力	创新	0.9491714835166931	0.6419956088066101
上市	盈利	0.8715245723724365	0.773414671421051
泼妇	女强人	0	0
载体	书本	0.9670450687408447	0.6264788508415222
地址	小区	0.21259191632270813	0.8590988516807556
价钱	票房	0.5319137573242188	0.3263345956802368
表彰	进步	0.7961911559104919	0.553144633769989
理论	结论	0.5251303315162659	0.6550958752632141
烦闷	失眠	0	0
亲人	敌人	0.9325869679450989	0.5738754868507385
跳槽	移动	0.6469744443893433	0.7446110844612122
饮酒	喝茶	0.902308464050293	0.34632012248039246
财运	桃花运	0	0
女权	女性	0	0
一般	差	0.931338369846344	0.6775818467140198
赌局	扑克牌	0	0
宋	明	0.6903136372566223	0.5698009729385376
雾霾	阴天	0	0
程序	指令	0.539642333984375	0.5917728543281555
关键字	关键	0	0
松驰	疲软	0	0
平等	平均	0.26495161652565	0.5431514978408813
经营	张罗	0.6927499771118164	0.7900477647781372
客套	礼貌	0	0
利用	使用	0.9462739825248718	0.44368207454681396
审查	自纠自查	0	0
炖	焖	-0.5280072689056396	0.46337440609931946
喜欢	崇敬	0.8992277979850769	0.7029561400413513
暗号	密码	0	0
规律	原理	0.9730863571166992	0.4805106818675995
轻率	鲁莽	-0.38062092661857605	0.16703258454799652
手法	方法	0.9742337465286255	0.6996080875396729
准则	规则	0.9144542813301086	0.5133911371231079
迂腐	墨守成规	0	0
闯祸	惹是生非	-0.7271703481674194	0.024979110807180405
清晰	一清二楚	0.37234053015708923	-0.030678261071443558
姐妹	闺蜜	0	0
扎实	脚踏实地	0.9903919100761414	0.6483041048049927
事物	东西	0.8922625184059143	0.7227955460548401
睡	寐	-0.3858650028705597	0.23791684210300446
忌妒	妒嫉	0.8484276533126831	0.3446740508079529
俱乐部	富人	0.7578973174095154	0.768355131149292
味道	鼻子	0.8737038969993591	0.47156229615211487
绩点	老师	0	0
关心	放任	0.8232043981552124	0.5034290552139282
空间	世界	0.9939936399459839	0.6323617100715637
僻静	冷静	0.746241569519043	0.7475534677505493
字符	程序	0	0
裁判	足球	0.8928649425506592	0.6329391598701477
股票	银行	0.9885337352752686	0.6251952052116394
红颜	面容	-0.14852140843868256	-0.13426829874515533
著名	著作	0.8167717456817627	0.5853772163391113
可能性	可靠性	0.04255179315805435	0.7720101475715637
占有	争取	0.6035813093185425	0.5802152156829834
合肥	巴黎	0.5710462927818298	0.559191107749939
热线	焦点	0.6182458400726318	0.6141462922096252
影响力	破坏力	0	0
温度	湿度	0.222624734044075	0.1768662929534912
痛苦	忍辱负重	0	0
偶遇	艳遇	0	0
公众	媒体	0.9747121930122375	0.671318531036377
姑娘	青春	0.819774329662323	0.5663160085678101
多媒体	设备	0.9339723587036133	0.621891438961029
韩	日	0.6481083631515503	0.545968770980835
钱	利	0.3764730989933014	0.4031926691532135
细心	三心二意	0	0
博物馆	剧院	-0.11617348343133926	0.6028819680213928
诵读	歌唱	0.7931860685348511	0.629371702671051
阳光	雨露	-0.7054890394210815	0.7370976805686951
竞争	考试	0.974996030330658	0.5264245867729187
消灭	灭菌	-0.7637683153152466	-0.417032927274704
饭局	交际	-0.2705821394920349	0.6827942132949829
媚俗	高雅	-0.1697450578212738	0.2511977553367615
密码	账号	0.09196124970912933	0.16565392911434174
夫人	孩子	0.08735626935958862	0.5460630655288696
简化	优化	0.9826289415359497	0.5375164151191711
侵害	性侵	0	0
故事	剧情	0.7464998364448547	0.6638810634613037
调整	整合	0.8081631660461426	0.7385666370391846
亲密	缠绵	0.5349324345588684	0.4939357340335846
创新	发明	0.7511886954307556	0.701375424861908
带头	敢为人先	0	0
公约	规章	0.4990462362766266	0.7017133235931396
高大上	超凡脱俗	0	0
解闷	排遣	0	0
放肆	大胆	0	0
合同	协议	0.7441824078559875	0.6561934351921082
私语	嘀咕	-0.19554835557937622	0.4101850092411041
大概	差不多	0.9488223791122437	0.5771644711494446
比如	譬如	0.9665034413337708	0.43751201033592224
友善	清新	0.7115995287895203	0.7945569753646851
胆小鬼	兔子	0	0
繁荣	泡沫	0.40023109316825867	0.7282727956771851
智力	想象	0.33027127385139465	0.6273924112319946
茶馆	企业	0.5221978425979614	0.7193668484687805
消极	四大皆空	0	0
爱怜	同病相怜	0	0
激励	缅怀	0.7575858235359192	0.6169566512107849
灌输	讲解	0.33003848791122437	0.7117261290550232
车辆	行人	0.9035811424255371	0.5952507257461548
偏见	认知	-0.07536452263593674	0.5131093859672546
北京市	成都市	0.8619534373283386	0.5993623733520508
水果	西红柿	0.39721250534057617	0.6618499159812927
艺术家	地理学家	0	0
干涉	管理	0.6281003952026367	0.5981509685516357
管理	托管	-0.30813178420066833	0.7617084980010986
书籍	图书馆	0.8996527194976807	0.6518298983573914
框架	组织	0.5222424268722534	0.5240991115570068
炮兵	海军	-0.4658659100532532	0.4067150950431824
学习	上课	0.9019757509231567	0.5238469839096069
图书馆	文化宫	0.19177290797233582	0.5746669769287109
欲望	情欲	0	0
独立	啃老	0	0
同学	同事	0.6665963530540466	0.6984216570854187
语文	数学	0.7484970688819885	0.34241747856140137
低贱	崇高	0	0
海域	渤海湾	0.04007963091135025	0.7007246613502502
奖赏	惩罚	-0.2637828588485718	0.9731596112251282
名称	外号	0.9366057515144348	0.6652004718780518
霸气	气场	0	0
数据库	信息	0.26680174469947815	0.6293478012084961
波涛	海水	0.2185571789741516	0.739575982093811
唱	颂	0.19181913137435913	0.8504065871238708
鬼话	谎言	-0.12390534579753876	0.15779772400856018
顺应	附和	-0.6106998920440674	0.6436975002288818
较真儿	死板	-0.08912137895822525	0.9916428327560425
乐观	阳光	0.6086862683296204	0.6952884197235107
羞辱	辱	0.8312410712242126	0.6817073225975037
赋予	给予	0.7919074892997742	0.6342099905014038
伪善	虚伪	0	0
在行	熟练	0.39951393008232117	0.7718179821968079
怪异	奇怪	0.7887554168701172	0.5210492610931396
谦卑	谦逊	0	0
反应	反响	-0.3319306969642639	0.6312365531921387
过时	落伍	0.6891435980796814	0.5566740036010742
金钱	钱财	0.7815924882888794	0.5964411497116089
种	栽	0.9248307943344116	0.49622422456741333
对话框	窗口	0	0
弥补	补偿	0.7675061225891113	0.4591034948825836
财力	精力	0.9109020829200745	0.7431954741477966
功夫	素养	-0.08960063010454178	0.6386110782623291
竞争力	鉴赏力	0.029110586270689964	0.4823388457298279
比赛	团队	0.18272101879119873	0.7584558129310608
企业家	作曲家	0.47364920377731323	0.5538637638092041
素菜	牛肉	0.012762285768985748	0.4657115042209625
报警	报告	-0.024371793493628502	0.5391079187393188
残疾	死亡	0.5633010268211365	0.7135698199272156
指导	斥责	0	0
利润	成本	0.990068793296814	0.5860971212387085
思想	智力	0.5889845490455627	0.6309338808059692
配合	违抗	-0.3580775558948517	0.7409130930900574
电话	邮件	0.8744494318962097	0.6393753886222839
公司	代销店	0	0
苹果	香蕉	0.8532354831695557	0.24238017201423645
盈利	亏损	0.9289857745170593	0.7149747610092163
公益	善心	0	0
总理	主席	0.8796576261520386	0.5588432550430298
医生	护士	0.003891135798767209	0.3814314007759094
疼爱	溺爱	0.9265795350074768	0.2654776871204376
新闻界	舆论界	0.8155580759048462	0.41705167293548584
眺望	展望	-0.24211949110031128	0.26836609840393066
发怒	恼羞成怒	-0.7878405451774597	0.7862035036087036
执着	倔强	0	0
牵强	勉强	-0.5548350811004639	0.8757771849632263
散伙	离别	0.8993211984634399	0.907916784286499
支柱	骨干	0.8850039839744568	0.5830850601196289
慰劳	犒赏	0	0
心态	心境	0.9602546095848083	0.6421481370925903
走神	愣	0	0
诀窍	秘籍	0	0
成果	果实	0.9106663465499878	0.7094645500183105
恼	怒	0	0
犹豫	踟蹰不前	0	0
作用	功能	0.09520754963159561	0.4338683784008026
怜爱	爱怜	0	0
化肥	化学肥料	-0.3955715000629425	0.5504827499389648
物流	顺风	-0.31951338052749634	0.5371585488319397
皮肤	眼睛	0.8526661992073059	0.6644490361213684
印象	大脑	0.17466923594474792	0.3643490672111511
阶层	皇室	0.13105833530426025	0.677703320980072
新鲜	空气	0.9626021385192871	0.3784036636352539
法庭	律师	0.7531707882881165	0.66279536485672
文章	理论	0.8694313168525696	0.5484782457351685
行星	月亮	0.8300747275352478	0.4084455370903015
日记	文章	-0.16844792664051056	0.6518152356147766
食物	水果	0.172963947057724	0.6601791977882385
俗	美	0.27606576681137085	0.6166285276412964
会员卡	会员	0.8448654413223267	0.7153943777084351
欧洲	南美洲	0.13974487781524658	0.7089313864707947
风景	山水	0.6267701387405396	0.5967968702316284
文体	骚体	0	0
没劲	兴致勃勃	0.678955614566803	0.715946614742279
新浪	腾讯	0	0
服装	裙子	0.46380510926246643	0.7113384008407593
凉快	炎热	0	0
歌舞	迪斯科	0.6063405275344849	0.6213364601135254
小学生	大中学生	0	0
汽车	越野车	-0.18921248614788055	0.701330840587616
团购	购买	0	0
平台	环境	0.8637287020683289	0.38480785489082336
研讨	争论	-0.10353852808475494	0.7333043813705444
演说	说话	0.02177208475768566	0.6838266849517822
虚拟	编造	0.6162068247795105	0.9857733249664307
高风险	风险	0	0
感动	热泪盈眶	0.6005667448043823	0.8891138434410095
底薪	工资	0.9017859697341919	0.1159762591123581
扶持	提携	0.11040136218070984	0.5845535397529602
有效	有用	0.7001140713691711	0.42077985405921936
圆满	大功告成	0.5732719302177429	-0.9003034234046936
邀请	诚邀	0	0
破烂	破烂不堪	0	0
信誉	信用	0.4984893798828125	0.6342124342918396
孤单	寂寞	0.7000482082366943	0.4494175314903259
会见	会晤	0.3438403010368347	0.5799052715301514
背地里	背后	0	0
实质	本质	0.14647287130355835	0.7399430274963379
枯萎	凋零	0.8014798760414124	0.945551335811615
互联网	因特网	0.06881894916296005	0.7076784372329712
课程表	课表	0	0
洁癖	网瘾	0	0
讲座	座位	0.5938180088996887	0.31851452589035034
粗鲁	文盲	0.3906176686286926	-0.1860777884721756
女士	白骨精	0	0
电话	设备	0.7689948081970215	0.4526665210723877
欢迎	迎宾	0	0
气温	高温	0.9705150127410889	0.5729848742485046
成功	失意	0.6101481318473816	0.754201352596283
积极	消极	0.5913569331169128	0.5115252137184143
君子	小人	0.33467236161231995	0.8725166916847229
认真	马虎	0.6629087328910828	0.8172028660774231
北大	清华	0.3695380985736847	0.7641106843948364
国王	女王	0.11890873312950134	0.17505349218845367
商业	工业	0.8953465223312378	0.5733499526977539
闺房	卧室	0	0
削减	裁员	0.9633654952049255	0.7037581205368042
检验	查	0.68598872423172	0.5169541835784912
席位	位置	0.9798417091369629	0.5830365419387817
奖励	记功	0	0
麻利	灵活	0.7725082635879517	0.6892458200454712
随意	随便	0.7337205410003662	0.9174422025680542
奋斗	努力	0.7496052384376526	0.5372352004051208
高兴	兴奋	0.8513441681861877	0.6453453898429871
猜忌	多疑	-0.28585347533226013	0.8165560364723206
轻蔑	藐视	0	0
服气	口服心服	0.3042004406452179	0.6860225796699524
入场券	门票	0.8162428140640259	0.6502086520195007
生物钟	地球仪	0	0
年级	成绩	0.8549108505249023	0.7560474276542664
矩阵	数据	0	0
杯子	饮料	-0.05383822321891785	-0.6302148103713989
杯子	实体	0.6957090497016907	-0.7583843469619751
困倦	生病	0.8788780570030212	0.8900569081306458
政敌	情敌	0	0
灾区	地震	0.07491281628608704	0.8179568648338318
生日	蛋糕	0.506036639213562	0.36322933435440063
泡沫	肥皂	0.022761987522244453	-0.34201285243034363
电影	导演	0.8216235041618347	0.5743891000747681
学生	老师	0.9706084728240967	0.5502702593803406
自动	手动	0	0
大学	中专	0.14689801633358002	0.7517228722572327
交易	交换	-0.41208624839782715	0.48213377594947815
快乐	欣喜若狂	0.18734700977802277	0.6028913855552673
邪念	非分之想	0	0
平静	心平气和	0.3145379424095154	0.6753063797950745
任命	委以重任	0	0
瞎扯	编造	0	0
相信	信赖	0.3111196458339691	0.6227474212646484
支部	面部	0.7640328407287598	0.5046008825302124
正义	人民	0.8350400328636169	0.43996429443359375
转基因	大豆	0	0
白宫	宿舍	-0.508901834487915	0.5739272236824036
解释	分解	0.6554849147796631	0.6634341478347778
自卑感	历史感	0	0
距离	速度	0.6441386342048645	0.532576322555542
投资者	收入	0.934856116771698	0.6459614634513855
网络	硬件	0.6150785684585571	0.5547105073928833
责任	保险	0.6469212770462036	0.5881665349006653
比赛	胜利	0.5149610638618469	0.678954541683197
亲近感	荣誉感	0	0
壁橱	衣服	0	0
无用功	效率	0	0
课程	学校	0.9750832915306091	0.5284582376480103
学者	学习	0.9077358245849609	0.5918004512786865
超市	食品	0.10336563736200333	0.7321451306343079
家属	丈夫	0.8822070360183716	0.5838221311569214
国企	私企	0	0
勾画	描摹	0	0
想法	主意	0.4441347122192383	0.2866162359714508
美	靓	0	0
牢固	坚不可摧	0.9531404376029968	0.9254741072654724
凌乱	乱七八糟	0.5133354663848877	-0.44758152961730957
工作	干活儿	0.7426913976669312	0.7361011505126953
恭贺	恭喜	0	0
拍马屁	谄谀	0	0
PC	计算机	0.8691097497940063	0.4140438437461853
行	可以	0.5912322402000427	0.4324914515018463
死党	共和党	0	0
歌剧	工业	0.8551937341690063	0.5991492867469788
轻浮	轻松	0.7837980389595032	0.5512339472770691
职业	教育	0.9691430926322937	0.5297200679779053
物理	质子	0.44385796785354614	0.32171928882598877
网球	球拍	-0.05598340928554535	0.8000205159187317
缓慢	飞快	0.8498904705047607	0.8129793405532837
人民币	美元	0.9477269053459167	0.7030253410339355
青年	中青年	0.7454450130462646	0.3773995041847229
境界	意境	0.4059961140155792	0.7654893398284912
跋扈	骄横	0	0
弘扬	发扬	0.9733832478523254	0.5616840720176697
恶劣	坏	0.868891179561615	0.348023384809494
更加	愈发	-0.7599560618400574	0.7931259870529175
优秀	出众	0.5983050465583801	0.6609976291656494
计算机	新闻	0.9521301984786987	0.5664076805114746
期刊	协会	0.8036261796951294	0.45929425954818726
纸老虎	狮子	0	0
冷静	荒凉	0.8418728113174438	0.6566762328147888
乡村	故事	0.7207390069961548	0.4522208571434021
出路	山路	0.7370887994766235	0.6281554102897644
能源	危机	0.024431483820080757	0.6534032821655273
房价	面积	0.9727742671966553	0.4577595293521881
龙头	老大	0.7087005376815796	0.6902920603752136
安排	部署	0.981702446937561	0.5794411897659302
文明	吸烟者	0	0
普及	担当	0.863694965839386	0.512267529964447
困难	自怨自艾	-0.02384418062865734	0.7576921582221985
造型	照片	0.8713715076446533	0.5981836318969727
抠门儿	小气	0	0
假货	赝品	0.6423880457878113	0.9436084628105164
拖后腿	拉后腿	0	0
天下	气候	0.15708404779434204	0.635498046875
轻	善	0.7247622609138489	0.6133530735969543
日程	季度	0.8732646107673645	0.6729691624641418
宇宙	蚂蚁	0.5229470729827881	0.9451064467430115
面包店	绿豆粥	0	0
结盟	无理取闹	0	0
免税店	飞机	0	0
逃课	创业	0	0
态度	秋波	0.9482261538505554	0.5083858966827393
但	但是	0.9944487810134888	0.6208229064941406
赢	胜	0.9656689167022705	0.5543172359466553
调查	努力	0.9883780479431152	0.6205537915229797
玻璃	魔术师	-0.1596442312002182	0.7835862636566162
干扰	上网	0.9273333549499512	0.4986853301525116
课堂	美食	0.672096312046051	0.47976312041282654
情节	黄色	0.8849849700927734	0.7625358700752258
计算机	电脑	0.9540082812309265	0.5467743277549744
讲价	打架	0	0
教授	黄瓜	0.91795414686203	0.16730424761772156
控制	恐高	0	0
阻力	天花板	0.9311286807060242	0.7962691187858582
WTO	世界贸易组织	-0.3370037078857422	0.9166675209999084
紫禁城	故宫	0.003375481581315398	0.39299479126930237
算盘	计算机	0.5186634659767151	0.41375991702079773
